revision;duplications
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e394889_c4dd430/rev_e394889-c4dd430.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_22fdfb2_efc6dbb/rev_22fdfb2-efc6dbb.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e5198d0_66449d6/rev_e5198d0-66449d6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_66449d6_4ebc94a/rev_66449d6-4ebc94a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9ea97b5_5e29810/rev_9ea97b5-5e29810.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_5e29810_0a97f83/rev_5e29810-0a97f83.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_cd42b32_900278f/rev_cd42b32-900278f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_651d25e_d588d01/rev_651d25e-d588d01.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d588d01_3d4d264/rev_d588d01-3d4d264.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_74738d0_d34507d/rev_74738d0-d34507d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d34507d_d6ade39/rev_d34507d-d6ade39.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e71c2b1_0068c1a/rev_e71c2b1-0068c1a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_46e96b2_60612be/rev_46e96b2-60612be.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_be7030c_3835feb/rev_be7030c-3835feb.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_20a425e_0591c98/rev_20a425e-0591c98.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7afa7b0_9711533/rev_7afa7b0-9711533.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9711533_f242b01/rev_9711533-f242b01.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b276656_00a016c/rev_b276656-00a016c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_00a016c_13ccc1c/rev_00a016c-13ccc1c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7ac504a_578f4c0/rev_7ac504a-578f4c0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_578f4c0_0a53972/rev_578f4c0-0a53972.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_df71304_6b09030/rev_df71304-6b09030.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6b09030_f9d5bfd/rev_6b09030-f9d5bfd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_88b101b_0854300/rev_88b101b-0854300.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_0854300_fe695a5/rev_0854300-fe695a5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_81aaebd_756bcd9/rev_81aaebd-756bcd9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_756bcd9_d9363b4/rev_756bcd9-d9363b4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_50dd306_ab7aad1/rev_50dd306-ab7aad1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3f69679_7b8a8f1/rev_3f69679-7b8a8f1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_949dfa1_169df6c/rev_949dfa1-169df6c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_491cca0_3f69679/rev_491cca0-3f69679.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_575c896_6333151/rev_575c896-6333151.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6333151_b33a368/rev_6333151-b33a368.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_011c5f9_539ea4b/rev_011c5f9-539ea4b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6ad0339_bac3649/rev_6ad0339-bac3649.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_bac3649_9b9586c/rev_bac3649-9b9586c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7c9f6ea_0d7c1b1/rev_7c9f6ea-0d7c1b1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_0d7c1b1_4999beb/rev_0d7c1b1-4999beb.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_8b261b8_329d104/rev_8b261b8-329d104.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_329d104_a1c264d/rev_329d104-a1c264d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4048871_8d79251/rev_4048871-8d79251.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_09f18d1_bdbd498/rev_09f18d1-bdbd498.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_09f18d1_1db25bd/rev_09f18d1-1db25bd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_291b4d2_7983541/rev_291b4d2-7983541.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_bdbd498_81ae05c/rev_bdbd498-81ae05c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e10cedc_037415c/rev_e10cedc-037415c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7c53612_ff6f011/rev_7c53612-ff6f011.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_ff6f011_05d7ba5/rev_ff6f011-05d7ba5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_16cfc1b_83946b8/rev_16cfc1b-83946b8.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_459a006_22f4066/rev_459a006-22f4066.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9b180dc_1c2989d/rev_9b180dc-1c2989d.revisions;3
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9b180dc_4e1dd90/rev_9b180dc-4e1dd90.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_477401c_853f5dd/rev_477401c-853f5dd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_853f5dd_c17ee41/rev_853f5dd-c17ee41.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7f40bcb_3af876b/rev_7f40bcb-3af876b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3af876b_09674e6/rev_3af876b-09674e6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_1c2989d_2ddcce4/rev_1c2989d-2ddcce4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_5421400_997679b/rev_5421400-997679b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b694d77_fcffccb/rev_b694d77-fcffccb.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_fcffccb_be498cc/rev_fcffccb-be498cc.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9415eda_5f1241c/rev_9415eda-5f1241c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6e0b19f_9415eda/rev_6e0b19f-9415eda.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b27105b_914c2ec/rev_b27105b-914c2ec.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_914c2ec_c2c52b0/rev_914c2ec-c2c52b0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_8f8bdba_f06c394/rev_8f8bdba-f06c394.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2e6665f_8040e92/rev_2e6665f-8040e92.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_13249e0_bd4de3d/rev_13249e0-bd4de3d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f62dab1_131b984/rev_f62dab1-131b984.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_371de2b_39f5334/rev_371de2b-39f5334.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_19cd51d_ce1077c/rev_19cd51d-ce1077c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_709dbcd_67568f7/rev_709dbcd-67568f7.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e41dfa9_9fe7120/rev_e41dfa9-9fe7120.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9fe7120_79e4dcd/rev_9fe7120-79e4dcd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b7d96ae_e0857aa/rev_b7d96ae-e0857aa.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7bbde20_077b366/rev_7bbde20-077b366.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a6b86ea_e879aa1/rev_a6b86ea-e879aa1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e879aa1_58a6d49/rev_e879aa1-58a6d49.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_cd3d329_dc998b8/rev_cd3d329-dc998b8.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_dc998b8_6686911/rev_dc998b8-6686911.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_1673045_166dce8/rev_1673045-166dce8.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e02e1ed_90eea3b/rev_e02e1ed-90eea3b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e02e1ed_29dae7e/rev_e02e1ed-29dae7e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a995b04_c1c4cbe/rev_a995b04-c1c4cbe.revisions;1
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_90eea3b_1837e04/rev_90eea3b-1837e04.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;429
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_ac2215e_1837e04/rev_ac2215e-1837e04.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_1837e04_eda5e17/rev_1837e04-eda5e17.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3311299_f73101b/rev_3311299-f73101b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f73101b_b5c0840/rev_f73101b-b5c0840.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_dba4005_264020a/rev_dba4005-264020a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6a68c70_e494539/rev_6a68c70-e494539.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9390efa_7c47165/rev_9390efa-7c47165.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_264020a_9134ae4/rev_264020a-9134ae4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7c47165_264020a/rev_7c47165-264020a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_aa986ae_507bb14/rev_aa986ae-507bb14.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_58af70f_b3a54be/rev_58af70f-b3a54be.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2529120_333a91e/rev_2529120-333a91e.revisions;4
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_507bb14_4d70b37/rev_507bb14-4d70b37.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a07a839_de0c405/rev_a07a839-de0c405.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_988a0d4_333a91e/rev_988a0d4-333a91e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_333a91e_b49487b/rev_333a91e-b49487b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b49487b_7fadaa1/rev_b49487b-7fadaa1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_8f40dc4_201cfc6/rev_8f40dc4-201cfc6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7fadaa1_6b18edc/rev_7fadaa1-6b18edc.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_09d3f0b_299fd83/rev_09d3f0b-299fd83.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_caf7661_c3aeed0/rev_caf7661-c3aeed0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_5cc8024_b8a4afd/rev_5cc8024-b8a4afd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2b43744_86e4062/rev_2b43744-86e4062.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2b43744_d1593aa/rev_2b43744-d1593aa.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_86e4062_225287e/rev_86e4062-225287e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3f2dc8c_9ea6fba/rev_3f2dc8c-9ea6fba.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2993284_292e388/rev_2993284-292e388.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_00037b6_67a0e65/rev_00037b6-67a0e65.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_00290d8_1defa5e/rev_00290d8-1defa5e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6d40a05_4e5d6d2/rev_6d40a05-4e5d6d2.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4e5d6d2_78879fe/rev_4e5d6d2-78879fe.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9af2f4b_412a7a8/rev_9af2f4b-412a7a8.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9ea6fba_d4a8b57/rev_9ea6fba-d4a8b57.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_de24b93_06032c9/rev_de24b93-06032c9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_daa115b_9232cf2/rev_daa115b-9232cf2.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e0de475_8824874/rev_e0de475-8824874.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a54991b_a924021/rev_a54991b-a924021.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_cea9ab6_684fb0a/rev_cea9ab6-684fb0a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_684fb0a_0a43b88/rev_684fb0a-0a43b88.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_03f4cb8_c97dcdd/rev_03f4cb8-c97dcdd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_73b9844_c687b9a/rev_73b9844-c687b9a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_31f9b50_3aa8085/rev_31f9b50-3aa8085.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d4d13aa_da83372/rev_d4d13aa-da83372.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e1e3d3d_ce35f00/rev_e1e3d3d-ce35f00.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_259ebbd_2a91a16/rev_259ebbd-2a91a16.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_dd8ef4b_96ba8cd/rev_dd8ef4b-96ba8cd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b6b93f6_78677c4/rev_b6b93f6-78677c4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e18b27c_adbd377/rev_e18b27c-adbd377.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7d44ab3_5817015/rev_7d44ab3-5817015.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d4d29eb_f34e021/rev_d4d29eb-f34e021.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e0c9072_a71859f/rev_e0c9072-a71859f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a71859f_6715866/rev_a71859f-6715866.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_49c72d4_90404f6/rev_49c72d4-90404f6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_babbed0_7aea64e/rev_babbed0-7aea64e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_829bf71_805a350/rev_829bf71-805a350.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e012878_74834b1/rev_e012878-74834b1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d5c2da0_e40bd9c/rev_d5c2da0-e40bd9c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_fdc0a97_b4ba5a2/rev_fdc0a97-b4ba5a2.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b4ba5a2_675e084/rev_b4ba5a2-675e084.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9d3b315_bc97ff2/rev_9d3b315-bc97ff2.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_ca35f28_3f234dd/rev_ca35f28-3f234dd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_21187d6_e0aa5f6/rev_21187d6-e0aa5f6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c2db821_a4ac495/rev_c2db821-a4ac495.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7791c16_a7636c3/rev_7791c16-a7636c3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_ecda280_fa237dd/rev_ecda280-fa237dd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_0db6d8e_01bd2a2/rev_0db6d8e-01bd2a2.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_21e3439_605ea9a/rev_21e3439-605ea9a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b837ce3_0106164/rev_b837ce3-0106164.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6d6f960_dfa3b27/rev_6d6f960-dfa3b27.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6fc1d47_a9f39cc/rev_6fc1d47-a9f39cc.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_8019af3_9955792/rev_8019af3-9955792.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_51a90f7_e49d923/rev_51a90f7-e49d923.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e49d923_efacc02/rev_e49d923-efacc02.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_53c225b_f8e1b19/rev_53c225b-f8e1b19.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4533935_4001494/rev_4533935-4001494.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b373dc5_f5627f4/rev_b373dc5-f5627f4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_46968f2_edc94a7/rev_46968f2-edc94a7.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4faa3d9_fde5e6b/rev_4faa3d9-fde5e6b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e3d23bd_afc770e/rev_e3d23bd-afc770e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f8dc873_497e743/rev_f8dc873-497e743.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6ab1eb5_6c15520/rev_6ab1eb5-6c15520.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_efeba34_ca9883e/rev_efeba34-ca9883e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_da2f9e5_8dae4fe/rev_da2f9e5-8dae4fe.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3a05eb3_666cd3c/rev_3a05eb3-666cd3c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b2a36c8_f90b54f/rev_b2a36c8-f90b54f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_bee851e_93b0b97/rev_bee851e-93b0b97.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_80eb710_abad048/rev_80eb710-abad048.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4106041_683379b/rev_4106041-683379b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_683379b_f769de3/rev_683379b-f769de3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c10a35b_2c0f80f/rev_c10a35b-2c0f80f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_1e1e1c8_55014b1/rev_1e1e1c8-55014b1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_5659468_91c2056/rev_5659468-91c2056.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a93c9e2_78554dd/rev_a93c9e2-78554dd.revisions;0
